,material,durability,skin,name,category,tier,npc_sell_price,id,stats,unstackable,rarity_salvageable,salvages,color,soulbound,glowing,requirements,museum,generator,generator_tier,furniture,item_specific,description,upgrade_costs,gear_score,dungeon_item,gemstone_slots,dungeon_item_conversion_cost,catacombs_requirements,enchantments,hide_from_viewrecipe_command,sword_type,ability_damage_scaling,origin,tiered_stats,motes_sell_price,can_have_attributes,crystal,salvageable_from_recipe,rift_transferrable,salvage,private_island,cannot_reforge,lose_motes_value_on_transfer,prestige
3435,SKULL_ITEM,3.0,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvMjI0YzJkMTRhMDIxOWFmNWNjZmNhYTM2ZThhMzMzZTI3MTcyNGVkNjEyNzY2MTFmOTUyOWUxNmMxMDI3M2EwZCJ9fX0K,DarkWither Skeleton,COSMETIC,EPIC,,PET_SKIN_WITHER,,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
3436,SKULL_ITEM,3.0,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvM2ExMjE4ODI1ODYwMWJjYjdmNzZlM2UyNDg5NTU1YTI2YzBkNzZlNmVmZWMyZmQ5NjZjYTM3MmI2ZGRlMDAifX19,Cat Talisman,ACCESSORY,UNCOMMON,1000.0,CAT_TALISMAN,{'WALK_SPEED': 1},,,,,COOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3437,SKULL_ITEM,3.0,ewogICJ0aW1lc3RhbXAiIDogMTYxOTc1Mjk3NjQzNywKICAicHJvZmlsZUlkIiA6ICI0NWY3YTJlNjE3ODE0YjJjODAwODM5MmRmN2IzNWY0ZiIsCiAgInByb2ZpbGVOYW1lIiA6ICJfSnVzdERvSXQiLAogICJzaWduYXR1cmVSZXF1aXJlZCIgOiB0cnVlLAogICJ0ZXh0dXJlcyIgOiB7CiAgICAiU0tJTiIgOiB7CiAgICAgICJ1cmwiIDogImh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvYzY3MzZmZDk1ZDNhNmE0YWFhYzQ2NzA5YTA3YWVjN2YxYzM4ZjBhM2FhZTU3M2U2ZjQ4MzM4ODgxOTQxMmI2NSIsCiAgICAgICJtZXRhZGF0YSIgOiB7CiAgICAgICAgIm1vZGVsIiA6ICJzbGltIgogICAgICB9CiAgICB9CiAgfQp9,Talisman of Power,ACCESSORY,,,POWER_TALISMAN,,,,,,,,,,,,,,,,,,"[{'slot_type': 'RUBY'}, {'slot_type': 'AMBER'}]",,,,,,,,,,,,,,,,,,
3438,FLINT_AND_STEEL,,,Flint and Steel,,,7.0,FLINT_AND_STEEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3439,GOLD_AXE,,,Throwing Axe,AXE,RARE,1.0,THROWING_AXE,"{'DAMAGE': 120, 'STRENGTH': 50}",,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
3440,LEATHER_HELMET,,,Yog Helmet,HELMET,EPIC,38000.0,ARMOR_OF_YOG_HELMET,"{'DEFENSE': 15, 'HEALTH': 50}",,,,"200,50,0",,,"[{'type': 'COLLECTION', 'collection': 'HARD_STONE', 'tier': 5}]",,,,,,,,,,"[{'slot_type': 'UNIVERSAL'}, {'slot_type': 'AMBER', 'costs': [{'type': 'COINS', 'coins': 5000}, {'type': 'ITEM', 'item_id': 'FINE_AMBER_GEM', 'amount': 1}]}, {'slot_type': 'JADE', 'costs': [{'type': 'COINS', 'coins': 20000}, {'type': 'ITEM', 'item_id': 'FINE_JADE_GEM', 'amount': 4}]}]",,,,,,,,,,,,,,,,,,
3441,SKULL_ITEM,3.0,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvNzY5NjVlM2ZkNjE5ZGU2YjBhN2NlMTY3MzA3MjUyMGE5MzYwMzc4ZTFjYjhjMTlkNGJhZjBjODY3NjlkMzc2NCJ9fX0K,Catacombs Pass VII,DUNGEON_PASS,EPIC,,CATACOMBS_PASS_7,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
3442,LEATHER_HELMET,,,Mushroom Helmet,HELMET,,10.0,MUSHROOM_HELMET,{'HEALTH': 20},,,,"255,0,0",,,"[{'type': 'SKILL', 'skill': 'FARMING', 'level': 7}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
3443,HOPPER,,,Enchanted Hopper,,RARE,192000.0,ENCHANTED_HOPPER,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3444,SPIDER_EYE,,,Enchanted Spider Eye,,UNCOMMON,480.0,ENCHANTED_SPIDER_EYE,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3445,SKULL_ITEM,3.0,ewogICJ0aW1lc3RhbXAiIDogMTYxOTc1MjYyNDcxNywKICAicHJvZmlsZUlkIiA6ICI5ZDQyNWFiOGFmZjg0MGU1OWM3NzUzZjc5Mjg5YjMyZSIsCiAgInByb2ZpbGVOYW1lIiA6ICJUb21wa2luNDIiLAogICJzaWduYXR1cmVSZXF1aXJlZCIgOiB0cnVlLAogICJ0ZXh0dXJlcyIgOiB7CiAgICAiU0tJTiIgOiB7CiAgICAgICJ1cmwiIDogImh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvNDUyOGZlNWRiZTAyZTFkOGQxMjE4NmUyYWY5OGJlMTMzNGNhN2Q1OTZiNzAyMWVmN2Y5NzhjNzA4OGIyMzVmYyIsCiAgICAgICJtZXRhZGF0YSIgOiB7CiAgICAgICAgIm1vZGVsIiA6ICJzbGltIgogICAgICB9CiAgICB9CiAgfQp9,Ring of Power,ACCESSORY,UNCOMMON,,POWER_RING,,,,,,,,,,,,,,,,,,"[{'slot_type': 'RUBY'}, {'slot_type': 'AMETHYST'}, {'slot_type': 'JADE'}, {'slot_type': 'AMBER'}]",,,,,,,,,,,,,,,,,,
3446,GHAST_TEAR,,,Big Teeth,PET_ITEM,LEGENDARY,,PET_ITEM_BIG_TEETH_LEGENDARY,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3447,WOOL,,,White Wool,,,2.0,WOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3448,ARROW,,,Glue Arrow,ARROW,RARE,1.0,GLUE_ARROW,{'DAMAGE': 15},,,,,,True,"[{'type': 'SKILL', 'skill': 'COMBAT', 'level': 24}, {'type': 'SLAYER', 'slayer_boss_type': 'spider', 'level': 3}, {'type': 'TARGET_PRACTICE', 'mode': 'III'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
3449,LEATHER,,,Leather Cloth,,EPIC,500.0,LEATHER_CLOTH,,,,,,COOP,True,,,,,,,%%gray%%%%italic%%The origin of that leather is a well kept secret.,,,,,,,,,,,,,,,,,,,,,,
3450,SKULL_ITEM,3.0,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvNTJhNzcwNDU5ZmE2ZDY1ZTIyYWE5NTY3OWQ5M2EyODcwYWFmZWE3MGY5ZjFjNmEwZjc4ZWI2NDFlOTI4OTAifX19Cg,Baby Skin,COSMETIC,EPIC,,SUPERIOR_BABY,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3451,SKULL_ITEM,3.0,ewogICJ0aW1lc3RhbXAiIDogMTYxNzExMDIyNTQ1OSwKICAicHJvZmlsZUlkIiA6ICI4MmM2MDZjNWM2NTI0Yjc5OGI5MWExMmQzYTYxNjk3NyIsCiAgInByb2ZpbGVOYW1lIiA6ICJOb3ROb3RvcmlvdXNOZW1vIiwKICAic2lnbmF0dXJlUmVxdWlyZWQiIDogdHJ1ZSwKICAidGV4dHVyZXMiIDogewogICAgIlNLSU4iIDogewogICAgICAidXJsIiA6ICJodHRwOi8vdGV4dHVyZXMubWluZWNyYWZ0Lm5ldC90ZXh0dXJlL2MxYjIzODc3ZjZlOTEwYzQ5Y2ZkMmUwYzU0MGZiNzM2NmQ2ZWQ1Y2EwNmY1NWQ3YTU3ODliZmU0MmYzMmM3OTYiLAogICAgICAibWV0YWRhdGEiIDogewogICAgICAgICJtb2RlbCIgOiAic2xpbSIKICAgICAgfQogICAgfQogIH0KfQ==,Master Catacombs Pass III,DUNGEON_PASS,UNCOMMON,,MASTER_CATACOMBS_PASS_3,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
3452,SUGAR_CANE,,,Enchanted Sugar Cane,,RARE,102400.0,ENCHANTED_SUGAR_CANE,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3453,MONSTER_EGG,120.0,,Inflatable Jerry,,,,INFLATABLE_JERRY,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
3454,SKULL_ITEM,3.0,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvZjg5MTJiYzFhZDNkZGJlMzlhMTliNzM0YTQyZDg1NDg5NjRiYjBhOWNlNThhNTJmMWE2YWUzNzEyMTUyNCJ9fX0=,Nether Wart Island,,,,NETHER_WART_ISLAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NETHER_WART,,,
3455,GOLD_SWORD,,,Sword of the Universe,SWORD,UNOBTAINABLE,,NOVA_SWORD,{'DAMAGE': 99999999},,,,,,,,,,,,,,,,,,,,{'sharpness': 50},,,,,,,,,,,,,,,
3456,SKULL_ITEM,3.0,ewogICJ0aW1lc3RhbXAiIDogMTU5NTg2NTE2MjgwMiwKICAicHJvZmlsZUlkIiA6ICI3MzgyZGRmYmU0ODU0NTVjODI1ZjkwMGY4OGZkMzJmOCIsCiAgInByb2ZpbGVOYW1lIiA6ICJ4cWwiLAogICJzaWduYXR1cmVSZXF1aXJlZCIgOiB0cnVlLAogICJ0ZXh0dXJlcyIgOiB7CiAgICAiU0tJTiIgOiB7CiAgICAgICJ1cmwiIDogImh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvYzQ2NWE4NDdlMTE0ZWY2MmU3ODMzY2JmYjJmZTVkZTU3NjRiYWI1ZjEwYWYxMjVmZDJkMzE2MjM4MjY4Mjc5ZiIKICAgIH0KICB9Cn0=,Shadow Goggles,HELMET,EPIC,,SHADOW_GOGGLES,"{'ABILITY_DAMAGE_PERCENT': 35, 'INTELLIGENCE': 200}",,,,,,,"[{'type': 'DUNGEON_TIER', 'dungeon_type': 'CATACOMBS', 'tier': 3}]",,,,,,,"[[{'type': 'ESSENCE', 'essence_type': 'UNDEAD', 'amount': 20}], [{'type': 'ESSENCE', 'essence_type': 'UNDEAD', 'amount': 40}], [{'type': 'ESSENCE', 'essence_type': 'UNDEAD', 'amount': 80}], [{'type': 'ESSENCE', 'essence_type': 'UNDEAD', 'amount': 150}], [{'type': 'ESSENCE', 'essence_type': 'UNDEAD', 'amount': 300}]]",60.0,True,,,,,,,,,,,,,,,,,,,
3457,SKULL_ITEM,3.0,ewogICJ0aW1lc3RhbXAiIDogMTYxODIzMzEwNTIyOSwKICAicHJvZmlsZUlkIiA6ICIzYTNmNzhkZmExZjQ0OTllYjE5NjlmYzlkOTEwZGYwYyIsCiAgInByb2ZpbGVOYW1lIiA6ICJOb19jcmVyYXIiLAogICJzaWduYXR1cmVSZXF1aXJlZCIgOiB0cnVlLAogICJ0ZXh0dXJlcyIgOiB7CiAgICAiU0tJTiIgOiB7CiAgICAgICJ1cmwiIDogImh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvNzRjZjNjNWYyNGM5YmY4YjkwMzFlOGFlZDUzMzdiNmEwN2Y4MTljZGU4YzYyMjA4NTU0NTE2MmY4YTY5MzA2MCIsCiAgICAgICJtZXRhZGF0YSIgOiB7CiAgICAgICAgIm1vZGVsIiA6ICJzbGltIgogICAgICB9CiAgICB9CiAgfQp9,Helmet of the Rising Sun,HELMET,EPIC,10.0,ARMOR_OF_THE_RESISTANCE_HELMET,"{'DEFENSE': 10, 'HEALTH': 10}",,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
3458,SKULL_ITEM,3.0,ewogICJ0aW1lc3RhbXAiIDogMTYwMTQ4MDAxOTQ1MCwKICAicHJvZmlsZUlkIiA6ICJjZGM5MzQ0NDAzODM0ZDdkYmRmOWUyMmVjZmM5MzBiZiIsCiAgInByb2ZpbGVOYW1lIiA6ICJSYXdMb2JzdGVycyIsCiAgInNpZ25hdHVyZVJlcXVpcmVkIiA6IHRydWUsCiAgInRleHR1cmVzIiA6IHsKICAgICJTS0lOIiA6IHsKICAgICAgInVybCIgOiAiaHR0cDovL3RleHR1cmVzLm1pbmVjcmFmdC5uZXQvdGV4dHVyZS9jYzhiNDdhMWE4ZjEwZDI5NTgzNjVlMTdhZjcyZWEyZTJlOTIyMGZlZmIzZDgwZDhmMzYxMTZhZjcxZWI0YWU3IgogICAgfQogIH0KfQ==,Sadan's Brooch,REFORGE_STONE,EPIC,1.0,SADAN_BROOCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3459,LEATHER_HELMET,,,Bronze Hunter Helmet,HELMET,UNCOMMON,,BRONZE_HUNTER_HELMET,"{'HEALTH': 120, 'DEFENSE': 120}",,,,,SOLO,,"[{'type': 'TROPHY_FISHING', 'reward': 'BRONZE'}]",,,,,,,"[[{'type': 'ITEM', 'item_id': 'MAGMA_FISH', 'amount': 1}], [{'type': 'ITEM', 'item_id': 'MAGMA_FISH', 'amount': 2}], [{'type': 'ITEM', 'item_id': 'MAGMA_FISH', 'amount': 3}], [{'type': 'ITEM', 'item_id': 'MAGMA_FISH', 'amount': 4}], [{'type': 'ITEM', 'item_id': 'MAGMA_FISH', 'amount': 5}], [{'type': 'ITEM', 'item_id': 'MAGMA_FISH', 'amount': 6}], [{'type': 'ITEM', 'item_id': 'MAGMA_FISH', 'amount': 7}], [{'type': 'ITEM', 'item_id': 'MAGMA_FISH', 'amount': 8}, {'type': 'ITEM', 'item_id': 'HEAVY_PEARL', 'amount': 3}], [{'type': 'ITEM', 'item_id': 'MAGMA_FISH', 'amount': 9}, {'type': 'ITEM', 'item_id': 'HEAVY_PEARL', 'amount': 4}], [{'type': 'ITEM', 'item_id': 'MAGMA_FISH', 'amount': 10}, {'type': 'ITEM', 'item_id': 'HEAVY_PEARL', 'amount': 5}]]",,,[{'slot_type': 'COMBAT'}],,,,,,,,,,True,,,,,,,,
3460,STAINED_GLASS,6.0,,Pink Stained Glass,,,3.0,STAINED_GLASS:6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3461,RED_ROSE,6.0,,White Tulip,,,1.0,RED_ROSE:6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3462,BOOK_AND_QUILL,,,Implosion,,EPIC,1.0,IMPLOSION_SCROLL,{'WEAPON_ABILITY_DAMAGE': 10000},,,,,,True,,,,,,,,,,True,,,,,,,0.3,,,,,,,,,,,,
3463,LEATHER_CHESTPLATE,,,Shimmering Light Tunic,CHESTPLATE,RARE,321050.0,SHIMMERING_LIGHT_TUNIC,"{'DEFENSE': 120, 'HEALTH': 130, 'INTELLIGENCE': 120}",,,,"7,3,27",,,"[{'type': 'SKILL', 'skill': 'COMBAT', 'level': 24}]",,,,,,,"[[{'type': 'ITEM', 'item_id': 'LEATHER_CLOTH', 'amount': 1}, {'type': 'ITEM', 'item_id': 'X', 'amount': 5}, {'type': 'ITEM', 'item_id': 'ENCHANTED_MYCELIUM', 'amount': 5}, {'type': 'ESSENCE', 'essence_type': 'CRIMSON', 'amount': 50}], [{'type': 'ITEM', 'item_id': 'LEATHER_CLOTH', 'amount': 1}, {'type': 'ITEM', 'item_id': 'X', 'amount': 10}, {'type': 'ITEM', 'item_id': 'ENCHANTED_MYCELIUM', 'amount': 10}, {'type': 'ESSENCE', 'essence_type': 'CRIMSON', 'amount': 125}], [{'type': 'ITEM', 'item_id': 'LEATHER_CLOTH', 'amount': 1}, {'type': 'ITEM', 'item_id': 'X', 'amount': 15}, {'type': 'ITEM', 'item_id': 'ENCHANTED_MYCELIUM', 'amount': 20}, {'type': 'ESSENCE', 'essence_type': 'CRIMSON', 'amount': 250}], [{'type': 'ITEM', 'item_id': 'LEATHER_CLOTH', 'amount': 2}, {'type': 'ITEM', 'item_id': 'X', 'amount': 10}, {'type': 'ITEM', 'item_id': 'Y', 'amount': 10}, {'type': 'ITEM', 'item_id': 'ENCHANTED_MYCELIUM', 'amount': 40}, {'type': 'ESSENCE', 'essence_type': 'CRIMSON', 'amount': 500}], [{'type': 'ITEM', 'item_id': 'LEATHER_CLOTH', 'amount': 2}, {'type': 'ITEM', 'item_id': 'X', 'amount': 15}, {'type': 'ITEM', 'item_id': 'Y', 'amount': 15}, {'type': 'ITEM', 'item_id': 'ENCHANTED_MYCELIUM', 'amount': 80}, {'type': 'ESSENCE', 'essence_type': 'CRIMSON', 'amount': 750}], [{'type': 'ITEM', 'item_id': 'LEATHER_CLOTH', 'amount': 2}, {'type': 'ITEM', 'item_id': 'X', 'amount': 20}, {'type': 'ITEM', 'item_id': 'Y', 'amount': 20}, {'type': 'ITEM', 'item_id': 'ENCHANTED_MYCELIUM_CUBE', 'amount': 1}, {'type': 'ESSENCE', 'essence_type': 'CRIMSON', 'amount': 1000}], [{'type': 'ITEM', 'item_id': 'LEATHER_CLOTH', 'amount': 3}, {'type': 'ITEM', 'item_id': 'X', 'amount': 10}, {'type': 'ITEM', 'item_id': 'Y', 'amount': 10}, {'type': 'ITEM', 'item_id': 'Z', 'amount': 10}, {'type': 'ITEM', 'item_id': 'ENCHANTED_MYCELIUM_CUBE', 'amount': 2}, {'type': 'ESSENCE', 'essence_type': 'CRIMSON', 'amount': 1500}], [{'type': 'ITEM', 'item_id': 'LEATHER_CLOTH', 'amount': 3}, {'type': 'ITEM', 'item_id': 'X', 'amount': 15}, {'type': 'ITEM', 'item_id': 'Y', 'amount': 15}, {'type': 'ITEM', 'item_id': 'Z', 'amount': 15}, {'type': 'ITEM', 'item_id': 'ENCHANTED_MYCELIUM_CUBE', 'amount': 4}, {'type': 'ITEM', 'item_id': 'HEAVY_PEARL', 'amount': 3}, {'type': 'ESSENCE', 'essence_type': 'CRIMSON', 'amount': 2000}], [{'type': 'ITEM', 'item_id': 'LEATHER_CLOTH', 'amount': 3}, {'type': 'ITEM', 'item_id': 'X', 'amount': 20}, {'type': 'ITEM', 'item_id': 'Y', 'amount': 20}, {'type': 'ITEM', 'item_id': 'Z', 'amount': 20}, {'type': 'ITEM', 'item_id': 'ENCHANTED_MYCELIUM_CUBE', 'amount': 8}, {'type': 'ITEM', 'item_id': 'HEAVY_PEARL', 'amount': 4}, {'type': 'ESSENCE', 'essence_type': 'CRIMSON', 'amount': 2500}], [{'type': 'ITEM', 'item_id': 'LEATHER_CLOTH', 'amount': 4}, {'type': 'ITEM', 'item_id': 'X', 'amount': 30}, {'type': 'ITEM', 'item_id': 'Y', 'amount': 30}, {'type': 'ITEM', 'item_id': 'Z', 'amount': 30}, {'type': 'ITEM', 'item_id': 'ENCHANTED_MYCELIUM_CUBE', 'amount': 16}, {'type': 'ITEM', 'item_id': 'HEAVY_PEARL', 'amount': 5}, {'type': 'ESSENCE', 'essence_type': 'CRIMSON', 'amount': 3000}]]",,,[{'slot_type': 'COMBAT'}],,,,,,,,,,True,,True,,,,,,
3464,BOOK,,,Journal,,RARE,1.0,DUNGEON_LORE_PAPER,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
3465,IRON_INGOT,,,Iron Claws,PET_ITEM,LEGENDARY,,PET_ITEM_IRON_CLAWS_LEGENDARY,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3466,FEATHER,,,Griffin Feather,,LEGENDARY,,ENCHANTED_GRIFFIN_FEATHER,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3467,LEATHER_CHESTPLATE,,,Fancy Tuxedo Jacket,CHESTPLATE,LEGENDARY,,FANCY_TUXEDO_CHESTPLATE,"{'CRITICAL_DAMAGE': 80, 'INTELLIGENCE': 150}",,,,"51,42,42",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3468,LEAVES_2,1.0,,Dark Oak Leaves,,,2.0,LEAVES_2:1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3469,SKULL_ITEM,3.0,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvNWU5MmMyNDBjNDk2NTE1NWUzMWYyNjU4MGY5ZGNjMGU4YTdiZjVkM2U0MTBhYWI2YzE5OWY1OTMyMzhjZTU2NSJ9fX0K,AquaSheep,COSMETIC,UNCOMMON,,PET_SKIN_SHEEP_AQUA,,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
3470,SKULL_ITEM,3.0,eyJ0aW1lc3RhbXAiOjE1NjQ2ODEzMTMxOTksInByb2ZpbGVJZCI6ImIwZDczMmZlMDBmNzQwN2U5ZTdmNzQ2MzAxY2Q5OGNhIiwicHJvZmlsZU5hbWUiOiJPUHBscyIsInNpZ25hdHVyZVJlcXVpcmVkIjp0cnVlLCJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvNzM4YWIzNTA2NDE5OWQ5ODk4ODA2YTllNGM4ZWJhMTFhZTVlN2ExZjkwYzU4ZjE5NDAzNzZiZTg1NmMyYzY4OSJ9fX0=,Hypixel Sandcastle,,RARE,,HYPIXEL_CASTLE,,,,,,,,,,,,HYPIXEL_CASTLE,,,,,,,,,,,,,,,,,,,,,,,,
3471,IRON_BOOTS,,,Bigger Spring Boots,BOOTS,,1.0,BIGGER_SPRING_BOOTS,{'DEFENSE': 10},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3472,SKULL_ITEM,3.0,eyJ0ZXh0dXJlcyI6eyJTS0lOIjp7InVybCI6Imh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvOTljYzhiYTI2NzkzMjE4ZjZmNjQ5MTk0N2ExODM3ZmQ1Mjg3ODcwMWYzM2Y3NmJiZTI4ODNhNDVhYmE4YWI4ZiJ9fX0K,Holy Dragon Helmet,HELMET,LEGENDARY,100000.0,HOLY_DRAGON_HELMET,"{'DEFENSE': 110, 'HEALTH': 110, 'mending': 10}",,,,,,,"[{'type': 'SKILL', 'skill': 'COMBAT', 'level': 16}]",,,,,,,"[[{'type': 'ESSENCE', 'essence_type': 'DRAGON', 'amount': 50}], [{'type': 'ESSENCE', 'essence_type': 'DRAGON', 'amount': 75}], [{'type': 'ESSENCE', 'essence_type': 'DRAGON', 'amount': 100}], [{'type': 'ESSENCE', 'essence_type': 'DRAGON', 'amount': 125}], [{'type': 'ESSENCE', 'essence_type': 'DRAGON', 'amount': 150}]]",,,"[{'slot_type': 'RUBY', 'costs': [{'type': 'COINS', 'coins': 50000}, {'type': 'ITEM', 'item_id': 'FINE_RUBY_GEM', 'amount': 20}]}]","{'essence_type': 'DRAGON', 'amount': 40}","[{'type': 'DUNGEON_SKILL', 'dungeon_type': 'CATACOMBS', 'level': 10}]",,,,,,,,,,,,,,,,
3473,STICK,,,Ink Wand,SWORD,EPIC,10000.0,INK_WAND,"{'DAMAGE': 130, 'STRENGTH': 90, 'WEAPON_ABILITY_DAMAGE': 10000}",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3474,FIREWORK_CHARGE,,,Firework Star,,,3.0,FIREWORK_CHARGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3475,SKULL_ITEM,3.0,ewogICJ0aW1lc3RhbXAiIDogMTYyMTQ4MzkxNTA2MywKICAicHJvZmlsZUlkIiA6ICI1ZWE0ODg2NTg2OWI0Y2ZhOWRjNTg5YmFlZWQwNzM5MCIsCiAgInByb2ZpbGVOYW1lIiA6ICJfUllOMF8iLAogICJzaWduYXR1cmVSZXF1aXJlZCIgOiB0cnVlLAogICJ0ZXh0dXJlcyIgOiB7CiAgICAiU0tJTiIgOiB7CiAgICAgICJ1cmwiIDogImh0dHA6Ly90ZXh0dXJlcy5taW5lY3JhZnQubmV0L3RleHR1cmUvMWNkODdjN2FmMDM5ZWY0YjJjN2EzN2U2Yjk0ZDllZWRhMjJkMmE1ZDJkZjQzODA0ZmZjYTllNDg2YTRlY2ExNSIKICAgIH0KICB9Cn0=,Robotron Reflector,,RARE,,ROBOTRON_REFLECTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3476,LEATHER_LEGGINGS,,,Mushroom Leggings,LEGGINGS,,14.0,MUSHROOM_LEGGINGS,"{'DEFENSE': 5, 'HEALTH': 10}",,,,"255,0,0",,,"[{'type': 'SKILL', 'skill': 'FARMING', 'level': 7}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
3477,WATER_BUCKET,,,Fresh Spring Water,,RARE,,FRESH_SPRING_WATER,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3478,GOLD_HELMET,,,Skeleton Lord Helmet,HELMET,EPIC,1.0,SKELETON_LORD_HELMET,,,True,,,,,"[{'type': 'DUNGEON_SKILL', 'dungeon_type': 'CATACOMBS', 'level': 25}]",,,,,,,"[[{'type': 'ESSENCE', 'essence_type': 'UNDEAD', 'amount': 25}], [{'type': 'ESSENCE', 'essence_type': 'UNDEAD', 'amount': 50}], [{'type': 'ESSENCE', 'essence_type': 'UNDEAD', 'amount': 100}], [{'type': 'ESSENCE', 'essence_type': 'UNDEAD', 'amount': 200}], [{'type': 'ESSENCE', 'essence_type': 'UNDEAD', 'amount': 400}]]",25.0,True,,,,,,,,,"{'DEFENSE': [32, 35, 38, 41, 45, 49, 53, 57, 63, 68], 'HEALTH': [16, 17, 19, 21, 22, 24, 26, 29, 31, 34], 'CRITICAL_DAMAGE': [19, 22, 24, 27, 30, 33, 36, 41, 45, 50], 'CRITICAL_CHANCE': [1, 1, 1, 1, 2, 2, 2, 2, 2, 2]}",,,,,,,,,,
3479,IRON_INGOT,,,Iron Claws,PET_ITEM,RARE,,PET_ITEM_IRON_CLAWS_RARE,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3480,PAINTING,,,Creative Mind,,SPECIAL,123.0,CREATIVE_MIND,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
3481,SKULL_ITEM,2.0,,Zombie Talisman,ACCESSORY,,50.0,ZOMBIE_TALISMAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
